CustomerID,SignupDate,Plan,MonthlyPrice,ContractType,Region,AcquisitionChannel,SupportTier,TenureMonths,AvgLoginsPerMonth,SupportTickets,SatisfactionScore,Churned,ChurnDate,CustomerLifetimeValue
CUST13123,2024-03-11,Basic,9.99,Monthly,South,Referral,Standard Support,9,5.7,0,6.9,0,,89.91
CUST13124,2022-06-29,Basic,9.99,Monthly,West,Social Media,Self-Service,30,0.0,0,6.2,0,,299.7
CUST13125,2021-12-02,Basic,9.99,Monthly,South,Paid Ads,Self-Service,37,11.2,2,7.9,0,,369.63
CUST13126,2021-05-17,Basic,9.99,Monthly,Central,Referral,Self-Service,39,13.2,2,9.3,1,2024-07-30,389.61
CUST13127,2022-05-09,Premium,39.99,Monthly,East,Social Media,Self-Service,9,7.8,2,9.9,1,2023-02-03,359.91
CUST13128,2022-01-11,Standard,19.99,Monthly,Central,Paid Ads,Priority Support,36,7.9,0,9.7,0,,719.64
CUST13129,2021-10-26,Standard,19.99,Monthly,South,Paid Ads,Self-Service,38,10.5,3,7.0,0,,759.62
CUST13130,2021-10-23,Standard,19.99,Monthly,West,Organic Search,Standard Support,38,12.1,1,6.4,0,,759.62
CUST13131,2022-01-22,Standard,19.99,Monthly,South,Email Campaign,Priority Support,35,14.9,0,4.9,0,,699.65
CUST13132,2022-08-16,Standard,19.99,Annual,East,Paid Ads,Standard Support,28,12.3,4,8.3,0,,615.69
CUST13133,2022-09-03,Premium,39.99,Annual,North,Email Campaign,Standard Support,28,16.8,0,10.0,0,,1231.69
CUST13134,2023-05-13,Basic,9.99,Monthly,South,Social Media,Standard Support,2,0.0,0,6.9,1,2023-07-12,19.98
CUST13135,2023-04-24,Standard,19.99,Annual,Central,Organic Search,Priority Support,20,7.5,0,9.5,0,,439.78
CUST13136,2023-12-09,Standard,19.99,Monthly,North,Social Media,Self-Service,12,15.6,1,8.0,0,,239.88
CUST13137,2024-01-24,Basic,9.99,Annual,West,Organic Search,Priority Support,11,4.3,0,6.5,0,,120.88
CUST13138,2021-07-27,Premium,39.99,Annual,East,Social Media,Standard Support,41,21.2,0,5.8,0,,1803.55
CUST13139,2024-03-27,Premium,39.99,Monthly,North,Email Campaign,Self-Service,9,-1.0,0,6.1,0,,359.91
CUST13140,2021-10-21,Basic,9.99,Monthly,West,Social Media,Priority Support,38,10.8,0,8.4,0,,379.62
CUST13141,2023-06-08,Basic,9.99,Annual,West,Social Media,Self-Service,19,4.8,0,6.2,0,,208.79
CUST13142,2022-06-25,Standard,19.99,Monthly,West,Organic Search,Standard Support,30,10.2,0,8.6,0,,599.7
CUST13143,2023-05-14,Standard,19.99,Annual,West,Referral,Standard Support,19,10.8,1,8.8,0,,417.79
CUST13144,2023-12-28,Standard,19.99,Monthly,South,Social Media,Self-Service,1,15.6,3,3.8,1,2024-01-27,19.99
CUST13145,2023-01-28,Basic,9.99,Monthly,Central,Social Media,Priority Support,17,2.2,0,6.5,1,2024-06-21,169.83
CUST13146,2021-10-26,Standard,19.99,Annual,South,Email Campaign,Self-Service,38,7.8,2,6.7,0,,835.58
CUST13147,2022-05-31,Basic,9.99,Annual,West,Paid Ads,Priority Support,31,3.2,0,6.7,0,,340.66
CUST13148,2024-06-19,Basic,9.99,Monthly,West,Referral,Self-Service,5,13.6,1,7.0,1,2024-11-16,49.95
CUST13149,2021-03-19,Standard,19.99,Monthly,South,Email Campaign,Self-Service,2,8.0,3,6.8,1,2021-05-18,39.98
CUST13150,2024-11-10,Premium,39.99,Monthly,North,Social Media,Standard Support,1,10.9,0,7.1,0,,39.99
CUST13151,2022-10-29,Basic,9.99,Monthly,West,Paid Ads,Standard Support,26,9.4,1,7.1,0,,259.74
CUST13152,2024-02-04,Basic,9.99,Monthly,North,Paid Ads,Self-Service,11,6.0,0,8.8,0,,109.89
CUST13153,2023-01-29,Premium,39.99,Annual,West,Email Campaign,Self-Service,23,16.3,3,5.4,0,,1011.75
CUST13154,2022-10-02,Basic,9.99,Monthly,North,Paid Ads,Self-Service,26,7.3,2,6.3,1,2024-11-20,259.74
CUST13155,2024-10-31,Standard,19.99,Monthly,East,Referral,Standard Support,2,12.8,1,7.6,1,2024-12-30,39.98
CUST13156,2021-04-17,Premium,39.99,Monthly,North,Organic Search,Self-Service,39,19.1,1,6.6,1,2024-06-30,1559.61
CUST13157,2022-04-12,Basic,9.99,Monthly,South,Referral,Self-Service,33,2.9,3,5.0,0,,329.67
CUST13158,2024-02-09,Basic,9.99,Monthly,East,Referral,Self-Service,4,0.0,1,6.4,1,2024-06-08,39.96
CUST13159,2024-08-16,Basic,9.99,Monthly,West,Social Media,Self-Service,4,6.4,2,6.8,0,,39.96
CUST13160,2023-09-11,Basic,9.99,Monthly,West,Social Media,Priority Support,15,12.3,1,6.2,0,,149.85
CUST13161,2024-10-01,Standard,19.99,Monthly,West,Email Campaign,Self-Service,3,12.0,0,4.5,0,,59.97
CUST13162,2021-01-06,Standard,19.99,Monthly,South,Paid Ads,Priority Support,48,8.7,1,5.6,0,,959.52
CUST13163,2023-07-09,Standard,19.99,Monthly,Central,Email Campaign,Self-Service,18,7.8,1,4.2,0,,359.82
CUST13164,2021-12-07,Basic,9.99,Annual,East,Organic Search,Self-Service,37,7.0,1,6.4,0,,406.59
CUST13165,2021-07-24,Premium,39.99,Annual,North,Organic Search,Self-Service,9,15.4,0,5.4,1,2022-04-20,395.9
CUST13166,2022-08-02,Standard,19.99,Annual,East,Referral,Self-Service,5,5.1,2,6.0,1,2022-12-30,109.94
CUST13167,2023-11-08,Basic,9.99,Monthly,West,Paid Ads,Standard Support,6,10.9,2,6.0,1,2024-05-06,59.94
CUST13168,2021-08-20,Standard,19.99,Annual,Central,Social Media,Standard Support,40,6.1,0,8.1,0,,879.56
CUST13169,2023-08-11,Basic,9.99,Monthly,East,Organic Search,Self-Service,16,3.7,2,4.9,0,,159.84
CUST13170,2021-08-14,Basic,9.99,Monthly,South,Email Campaign,Priority Support,41,11.4,0,5.4,0,,409.59
CUST13171,2024-04-21,Standard,19.99,Annual,North,Email Campaign,Priority Support,8,8.0,2,9.2,0,,175.91
CUST13172,2021-07-01,Standard,19.99,Monthly,West,Social Media,Standard Support,42,6.8,0,5.0,0,,839.58
CUST13173,2022-02-01,Premium,39.99,Annual,South,Organic Search,Self-Service,35,18.7,0,5.3,0,,1539.62
CUST13174,2024-10-09,Basic,9.99,Annual,West,Paid Ads,Standard Support,2,2.4,0,8.8,0,,21.98
CUST13175,2024-12-24,Basic,9.99,Monthly,West,Referral,Standard Support,1,9.0,2,7.7,0,,9.99
CUST13176,2023-01-04,Basic,9.99,Monthly,South,Organic Search,Self-Service,24,7.6,2,6.3,0,,239.76
CUST13177,2024-01-02,Basic,9.99,Annual,East,Referral,Standard Support,12,6.6,1,7.8,0,,131.87
CUST13178,2021-12-20,Basic,9.99,Annual,Central,Referral,Self-Service,36,7.7,2,5.8,0,,395.6
CUST13179,2021-10-15,Basic,9.99,Monthly,West,Paid Ads,Standard Support,39,0.0,1,8.5,0,,389.61
CUST13180,2022-07-26,Premium,39.99,Monthly,North,Social Media,Priority Support,29,12.3,1,10.0,0,,1159.71
CUST13181,2023-07-09,Basic,9.99,Monthly,South,Paid Ads,Priority Support,18,10.2,0,10.0,0,,179.82
CUST13182,2021-10-03,Premium,39.99,Annual,Central,Organic Search,Standard Support,39,13.4,1,7.3,0,,1715.57
CUST13183,2023-07-20,Basic,9.99,Monthly,North,Organic Search,Standard Support,17,1.8,0,7.1,0,,169.83
CUST13184,2021-03-29,Basic,9.99,Annual,North,Organic Search,Self-Service,45,5.3,3,6.9,0,,494.51
CUST13185,2022-06-04,Basic,9.99,Monthly,Central,Social Media,Self-Service,31,10.5,0,8.3,0,,309.69
CUST13186,2024-05-09,Basic,9.99,Monthly,West,Paid Ads,Self-Service,7,8.0,0,9.0,0,,69.93
CUST13187,2023-05-07,Basic,9.99,Monthly,East,Organic Search,Self-Service,20,4.6,1,8.5,0,,199.8
CUST13188,2023-01-09,Basic,9.99,Monthly,Central,Organic Search,Self-Service,2,0.8,3,6.0,1,2023-03-10,19.98
CUST13189,2023-09-10,Basic,9.99,Monthly,East,Organic Search,Standard Support,15,3.8,0,6.3,0,,149.85
CUST13190,2021-08-04,Standard,19.99,Monthly,South,Social Media,Priority Support,41,19.4,0,5.8,0,,819.59
CUST13191,2021-06-12,Basic,9.99,Monthly,Central,Paid Ads,Self-Service,43,4.8,0,9.7,0,,429.57
CUST13192,2022-01-11,Basic,9.99,Annual,North,Social Media,Priority Support,36,12.2,1,8.9,0,,395.6
CUST13193,2023-02-06,Standard,19.99,Monthly,South,Referral,Self-Service,23,14.3,1,7.2,0,,459.77
CUST13194,2024-05-08,Standard,19.99,Monthly,North,Social Media,Priority Support,7,6.3,0,9.8,0,,139.93
CUST13195,2023-01-24,Basic,9.99,Monthly,West,Social Media,Priority Support,23,5.4,1,6.8,0,,229.77
CUST13196,2022-04-27,Standard,19.99,Monthly,East,Email Campaign,Standard Support,32,7.9,0,8.3,0,,639.68
CUST13197,2022-09-08,Standard,19.99,Monthly,North,Social Media,Standard Support,28,10.5,1,5.4,0,,559.72
CUST13198,2024-09-05,Standard,19.99,Annual,South,Social Media,Self-Service,2,5.0,0,5.3,1,2024-11-04,43.98
CUST13199,2024-10-06,Basic,9.99,Monthly,North,Organic Search,Self-Service,2,3.8,2,8.7,0,,19.98
CUST13200,2023-10-18,Standard,19.99,Monthly,South,Social Media,Self-Service,14,10.0,2,3.2,0,,279.86
CUST13201,2024-03-01,Standard,19.99,Monthly,Central,Organic Search,Standard Support,10,7.4,0,6.9,0,,199.9
CUST13202,2023-07-21,Premium,39.99,Annual,Central,Paid Ads,Self-Service,17,21.7,0,5.2,0,,747.81
CUST13203,2024-09-06,Basic,9.99,Annual,West,Organic Search,Standard Support,3,11.3,1,6.7,0,,32.97
CUST13204,2024-10-05,Basic,9.99,Monthly,North,Organic Search,Self-Service,2,4.0,1,6.9,0,,19.98
CUST13205,2022-09-24,Basic,9.99,Monthly,North,Paid Ads,Standard Support,27,10.7,0,7.1,0,,269.73
CUST13206,2024-02-05,Premium,39.99,Monthly,East,Organic Search,Self-Service,11,15.4,2,5.3,0,,439.89
CUST13207,2022-10-01,Premium,39.99,Monthly,Central,Organic Search,Standard Support,27,15.8,2,8.7,0,,1079.73
CUST13208,2022-07-11,Standard,19.99,Annual,North,Social Media,Priority Support,30,8.4,0,5.4,0,,659.67
CUST13209,2023-08-15,Standard,19.99,Annual,North,Organic Search,Self-Service,16,12.8,0,9.3,0,,351.82
CUST13210,2022-04-25,Standard,19.99,Annual,South,Paid Ads,Priority Support,32,13.2,2,7.1,0,,703.65
CUST13211,2023-09-21,Premium,39.99,Annual,South,Email Campaign,Self-Service,15,17.4,1,7.4,0,,659.84
CUST13212,2024-05-13,Basic,9.99,Monthly,West,Referral,Self-Service,7,10.6,1,5.1,0,,69.93
CUST13213,2021-10-15,Premium,39.99,Monthly,North,Referral,Standard Support,39,21.5,1,9.5,0,,1559.61
CUST13214,2023-03-05,Premium,39.99,Monthly,East,Referral,Self-Service,22,21.3,1,6.1,0,,879.78
CUST13215,2022-07-22,Standard,19.99,Annual,North,Paid Ads,Priority Support,29,7.2,0,7.9,0,,637.68
CUST13216,2023-04-03,Standard,19.99,Monthly,West,Organic Search,Standard Support,21,13.4,0,4.6,0,,419.79
CUST13217,2022-12-15,Basic,9.99,Monthly,North,Organic Search,Standard Support,3,5.0,0,8.6,1,2023-03-15,29.97
CUST13218,2023-08-10,Basic,9.99,Annual,East,Paid Ads,Self-Service,16,2.7,0,6.4,0,,175.82
CUST13219,2021-05-30,Standard,19.99,Annual,South,Paid Ads,Self-Service,43,5.0,0,5.4,0,,945.53
CUST13220,2024-08-29,Premium,39.99,Monthly,Central,Paid Ads,Standard Support,4,15.0,1,8.6,0,,159.96
CUST13221,2022-05-30,Premium,39.99,Monthly,North,Organic Search,Standard Support,31,8.9,0,8.1,0,,1239.69
CUST13222,2023-02-02,Premium,39.99,Monthly,Central,Organic Search,Self-Service,18,16.4,1,5.7,1,2024-07-26,719.82
CUST13223,2023-04-28,Basic,9.99,Monthly,North,Social Media,Self-Service,20,5.5,0,8.6,0,,199.8
CUST13224,2022-11-06,Premium,39.99,Monthly,North,Referral,Priority Support,26,22.1,0,7.1,0,,1039.74
CUST13225,2023-03-18,Standard,19.99,Monthly,East,Paid Ads,Self-Service,14,11.2,1,5.7,1,2024-05-11,279.86
CUST13226,2023-04-07,Basic,9.99,Annual,North,Social Media,Self-Service,21,12.6,4,5.7,0,,230.77
CUST13227,2021-06-23,Standard,19.99,Monthly,South,Email Campaign,Self-Service,42,9.8,3,8.1,0,,839.58
CUST13228,2024-06-23,Premium,39.99,Annual,South,Email Campaign,Self-Service,6,16.0,3,7.7,0,,263.93
CUST13229,2024-11-16,Premium,39.99,Monthly,North,Social Media,Self-Service,1,14.8,1,6.1,0,,39.99
CUST13230,2022-03-21,Premium,39.99,Annual,West,Paid Ads,Priority Support,15,21.1,0,7.6,1,2023-06-14,659.84
CUST13231,2024-12-24,Premium,39.99,Monthly,North,Paid Ads,Standard Support,1,21.7,1,6.8,0,,39.99
CUST13232,2024-03-06,Standard,19.99,Monthly,North,Organic Search,Priority Support,10,13.4,0,6.9,0,,199.9
CUST13233,2023-02-09,Standard,19.99,Annual,West,Email Campaign,Standard Support,23,5.4,3,7.8,0,,505.75
CUST13234,2024-11-30,Basic,9.99,Monthly,East,Paid Ads,Standard Support,1,3.0,1,5.5,0,,9.99
CUST13235,2021-11-02,Basic,9.99,Monthly,Central,Organic Search,Standard Support,38,7.7,1,8.6,0,,379.62
CUST13236,2023-02-17,Premium,39.99,Annual,West,Social Media,Standard Support,22,13.2,3,8.7,0,,967.76
CUST13237,2022-04-12,Standard,19.99,Annual,West,Social Media,Self-Service,33,10.6,1,7.5,0,,725.64
CUST13238,2022-06-01,Basic,9.99,Annual,Central,Organic Search,Standard Support,31,7.9,1,7.4,0,,340.66
CUST13239,2023-08-04,Basic,9.99,Monthly,West,Referral,Priority Support,16,0.0,2,7.2,1,2024-11-26,159.84
CUST13240,2022-09-10,Basic,9.99,Monthly,West,Organic Search,Standard Support,28,5.4,0,7.9,0,,279.72
CUST13241,2024-03-29,Standard,19.99,Annual,North,Referral,Priority Support,9,16.2,0,7.3,0,,197.9
CUST13242,2023-03-17,Standard,19.99,Monthly,South,Organic Search,Self-Service,21,1.5,3,8.0,0,,419.79
CUST13243,2022-04-08,Standard,19.99,Monthly,West,Referral,Standard Support,33,8.6,2,6.4,0,,659.67
CUST13244,2021-12-28,Basic,9.99,Monthly,South,Paid Ads,Priority Support,36,7.6,0,8.3,0,,359.64
CUST13245,2021-10-22,Premium,39.99,Monthly,West,Organic Search,Standard Support,38,19.2,0,9.1,0,,1519.62
CUST13246,2024-01-19,Basic,9.99,Monthly,North,Social Media,Self-Service,6,1.4,2,7.4,1,2024-07-17,59.94
CUST13247,2024-10-27,Basic,9.99,Monthly,East,Organic Search,Standard Support,2,7.4,2,8.3,0,,19.98
CUST13248,2024-03-13,Basic,9.99,Monthly,North,Social Media,Standard Support,9,3.2,1,6.2,0,,89.91
CUST13249,2023-12-22,Basic,9.99,Monthly,North,Paid Ads,Priority Support,12,8.4,0,6.0,1,2024-12-16,119.88
CUST13250,2024-02-14,Premium,39.99,Monthly,West,Social Media,Standard Support,10,19.0,1,10.0,0,,399.9
CUST13251,2022-08-22,Premium,39.99,Annual,South,Paid Ads,Self-Service,3,18.7,1,10.0,1,2022-11-20,131.97
CUST13252,2023-03-17,Basic,9.99,Annual,South,Organic Search,Self-Service,21,5.9,2,6.0,0,,230.77
CUST13253,2021-09-23,Standard,19.99,Monthly,South,Social Media,Self-Service,5,8.5,3,6.6,1,2022-02-20,99.95
CUST13254,2021-10-20,Premium,39.99,Monthly,North,Social Media,Self-Service,38,10.9,2,6.5,0,,1519.62
CUST13255,2022-08-04,Standard,19.99,Monthly,South,Paid Ads,Priority Support,29,12.5,0,5.4,0,,579.71
CUST13256,2024-02-08,Standard,19.99,Monthly,North,Organic Search,Self-Service,1,16.1,1,6.8,1,2024-03-09,19.99
CUST13257,2022-08-13,Premium,39.99,Monthly,South,Organic Search,Standard Support,29,15.7,0,6.3,0,,1159.71
CUST13258,2021-03-25,Standard,19.99,Monthly,North,Referral,Self-Service,45,5.9,2,6.9,0,,899.55
CUST13259,2023-09-28,Basic,9.99,Monthly,Central,Organic Search,Self-Service,15,11.3,2,6.7,0,,149.85
CUST13260,2021-05-05,Premium,39.99,Annual,West,Social Media,Standard Support,44,23.1,1,6.7,0,,1935.52
CUST13261,2023-07-24,Premium,39.99,Monthly,South,Referral,Self-Service,17,19.1,1,7.1,0,,679.83
CUST13262,2024-02-18,Basic,9.99,Monthly,Central,Referral,Standard Support,2,7.8,1,9.7,1,2024-04-18,19.98
CUST13263,2024-03-01,Premium,39.99,Monthly,South,Referral,Self-Service,7,10.4,4,5.7,1,2024-09-27,279.93
CUST13264,2021-09-24,Premium,39.99,Monthly,West,Social Media,Self-Service,39,19.1,0,9.9,0,,1559.61
CUST13265,2024-03-14,Premium,39.99,Monthly,Central,Social Media,Standard Support,9,19.0,0,6.3,0,,359.91
CUST13266,2022-06-24,Basic,9.99,Monthly,West,Organic Search,Self-Service,24,6.0,3,4.4,1,2024-06-13,239.76
CUST13267,2023-04-17,Standard,19.99,Monthly,South,Organic Search,Self-Service,20,6.6,0,6.2,0,,399.8
CUST13268,2024-02-26,Premium,39.99,Annual,East,Social Media,Standard Support,10,16.4,1,7.9,0,,439.89
CUST13269,2022-04-05,Basic,9.99,Monthly,West,Paid Ads,Self-Service,33,8.0,0,7.8,0,,329.67
CUST13270,2024-05-12,Basic,9.99,Annual,West,Social Media,Self-Service,7,1.4,0,9.8,0,,76.92
CUST13271,2023-08-24,Basic,9.99,Monthly,North,Social Media,Standard Support,16,11.2,2,7.0,0,,159.84
CUST13272,2021-02-26,Premium,39.99,Monthly,East,Social Media,Standard Support,46,16.8,0,7.2,0,,1839.54
CUST13273,2023-02-23,Standard,19.99,Monthly,East,Paid Ads,Standard Support,22,7.3,0,8.0,0,,439.78
CUST13274,2023-03-03,Standard,19.99,Monthly,East,Referral,Priority Support,22,10.7,1,9.0,0,,439.78
CUST13275,2022-09-29,Basic,9.99,Monthly,West,Paid Ads,Self-Service,27,3.8,3,6.4,0,,269.73
CUST13276,2021-08-31,Basic,9.99,Annual,West,Referral,Standard Support,26,14.3,2,8.6,1,2023-10-20,285.71
CUST13277,2023-09-13,Premium,39.99,Monthly,East,Referral,Priority Support,7,12.2,1,5.8,1,2024-04-10,279.93
CUST13278,2022-06-11,Standard,19.99,Monthly,South,Social Media,Standard Support,18,8.8,2,8.0,1,2023-12-03,359.82
CUST13279,2022-07-17,Basic,9.99,Monthly,South,Referral,Standard Support,11,7.9,0,8.5,1,2023-06-12,109.89
CUST13280,2024-12-27,Standard,19.99,Annual,North,Organic Search,Priority Support,1,7.8,0,7.8,0,,21.99
CUST13281,2021-09-16,Basic,9.99,Monthly,North,Organic Search,Standard Support,40,10.7,0,5.1,0,,399.6
CUST13282,2024-03-18,Basic,9.99,Monthly,West,Organic Search,Self-Service,9,7.2,2,5.0,1,2024-12-13,89.91
CUST13283,2022-01-17,Standard,19.99,Monthly,North,Paid Ads,Standard Support,12,13.9,1,7.1,1,2023-01-12,239.88
CUST13284,2024-01-22,Basic,9.99,Annual,West,Organic Search,Priority Support,10,9.4,0,7.7,1,2024-11-17,109.89
CUST13285,2022-04-27,Standard,19.99,Monthly,South,Referral,Standard Support,31,1.5,2,8.6,1,2024-11-12,619.69
CUST13286,2022-12-25,Standard,19.99,Monthly,Central,Organic Search,Standard Support,24,10.7,1,6.7,0,,479.76
CUST13287,2023-01-12,Premium,39.99,Monthly,East,Referral,Self-Service,23,15.0,1,7.7,0,,919.77
CUST13288,2021-12-01,Basic,9.99,Monthly,West,Paid Ads,Standard Support,37,9.9,0,6.3,0,,369.63
CUST13289,2023-03-03,Standard,19.99,Annual,Central,Referral,Self-Service,22,12.7,3,9.7,0,,483.76
CUST13290,2024-01-06,Basic,9.99,Monthly,East,Social Media,Standard Support,12,2.7,0,6.2,0,,119.88
CUST13291,2021-02-03,Standard,19.99,Annual,East,Social Media,Self-Service,47,11.5,1,8.3,0,,1033.48
CUST13292,2022-03-28,Basic,9.99,Monthly,Central,Email Campaign,Priority Support,33,7.9,1,6.4,0,,329.67
CUST13293,2023-01-04,Premium,39.99,Monthly,North,Paid Ads,Self-Service,24,11.5,0,6.9,0,,959.76
CUST13294,2022-10-19,Standard,19.99,Monthly,South,Social Media,Self-Service,21,13.1,1,7.7,1,2024-07-10,419.79
CUST13295,2022-01-23,Standard,19.99,Monthly,Central,Paid Ads,Self-Service,35,16.4,0,4.0,0,,699.65
CUST13296,2022-10-21,Premium,39.99,Monthly,North,Organic Search,Standard Support,18,15.0,1,6.9,1,2024-04-13,719.82
CUST13297,2021-01-19,Premium,39.99,Annual,North,Referral,Priority Support,48,16.7,1,4.7,0,,2111.47
CUST13298,2022-03-17,Basic,9.99,Monthly,South,Paid Ads,Priority Support,34,10.1,0,8.2,0,,339.66
CUST13299,2022-04-06,Basic,9.99,Monthly,East,Paid Ads,Self-Service,33,3.7,1,8.1,0,,329.67
CUST13300,2022-06-29,Basic,9.99,Monthly,South,Social Media,Standard Support,30,8.2,1,8.3,0,,299.7
CUST13301,2023-11-18,Standard,19.99,Annual,West,Social Media,Self-Service,13,16.1,0,7.7,0,,285.86
CUST13302,2022-07-18,Premium,39.99,Annual,North,Referral,Priority Support,29,15.5,0,8.2,0,,1275.68
CUST13303,2024-11-26,Premium,39.99,Monthly,Central,Social Media,Standard Support,1,15.2,1,5.2,0,,39.99
CUST13304,2023-10-01,Basic,9.99,Monthly,North,Paid Ads,Priority Support,15,0.0,0,7.7,0,,149.85
CUST13305,2022-09-27,Standard,19.99,Monthly,West,Social Media,Standard Support,27,2.9,2,9.0,0,,539.73
CUST13306,2022-12-26,Premium,39.99,Monthly,West,Paid Ads,Standard Support,24,20.5,1,7.2,0,,959.76
CUST13307,2024-05-27,Premium,39.99,Monthly,West,Referral,Self-Service,7,16.8,1,8.2,0,,279.93
CUST13308,2022-06-12,Basic,9.99,Monthly,West,Email Campaign,Standard Support,31,12.5,1,6.8,0,,309.69
CUST13309,2021-11-06,Premium,39.99,Monthly,East,Organic Search,Self-Service,25,11.6,5,6.3,1,2023-11-26,999.75
CUST13310,2023-09-07,Basic,9.99,Monthly,East,Referral,Standard Support,1,11.4,3,7.2,1,2023-10-07,9.99
CUST13311,2024-02-02,Standard,19.99,Monthly,Central,Organic Search,Self-Service,11,3.0,1,8.3,0,,219.89
CUST13312,2024-10-31,Standard,19.99,Monthly,East,Paid Ads,Self-Service,2,15.7,1,5.8,1,2024-12-30,39.98
CUST13313,2021-06-07,Standard,19.99,Annual,Central,Organic Search,Priority Support,43,15.6,1,6.2,0,,945.53
CUST13314,2024-01-17,Standard,19.99,Annual,North,Paid Ads,Self-Service,11,8.0,1,10.0,1,2024-12-12,241.88
CUST13315,2023-02-21,Basic,9.99,Monthly,Central,Organic Search,Priority Support,22,7.7,0,7.4,0,,219.78
CUST13316,2024-05-01,Premium,39.99,Monthly,South,Organic Search,Self-Service,8,15.1,2,8.4,0,,319.92
CUST13317,2024-05-29,Premium,39.99,Monthly,North,Email Campaign,Standard Support,7,15.3,1,8.9,0,,279.93
CUST13318,2024-09-25,Basic,9.99,Monthly,West,Social Media,Self-Service,3,11.2,3,6.7,0,,29.97
CUST13319,2021-10-04,Premium,39.99,Annual,South,Paid Ads,Self-Service,39,24.2,1,7.5,0,,1715.57
CUST13320,2024-08-30,Basic,9.99,Annual,Central,Organic Search,Priority Support,4,8.3,0,5.7,0,,43.96
CUST13321,2024-07-05,Standard,19.99,Annual,South,Paid Ads,Self-Service,5,10.8,0,6.7,0,,109.94
CUST13322,2023-06-12,Standard,19.99,Monthly,South,Social Media,Standard Support,18,7.8,1,7.0,0,,359.82
CUST13323,2023-06-24,Basic,9.99,Monthly,South,Organic Search,Standard Support,18,7.3,1,4.6,0,,179.82
CUST13324,2023-05-06,Basic,9.99,Monthly,South,Organic Search,Standard Support,20,0.0,1,7.0,0,,199.8
CUST13325,2022-03-03,Basic,9.99,Monthly,North,Organic Search,Self-Service,34,8.1,3,6.3,0,,339.66
CUST13326,2022-07-23,Basic,9.99,Annual,Central,Paid Ads,Self-Service,29,2.0,1,7.1,0,,318.68
CUST13327,2022-12-02,Premium,39.99,Monthly,East,Email Campaign,Standard Support,25,13.8,0,6.5,0,,999.75
CUST13328,2021-03-10,Basic,9.99,Monthly,East,Organic Search,Self-Service,17,4.1,3,5.9,1,2022-08-02,169.83
CUST13329,2024-09-01,Premium,39.99,Monthly,East,Paid Ads,Standard Support,4,11.2,3,7.6,0,,159.96
CUST13330,2021-09-22,Standard,19.99,Monthly,West,Referral,Standard Support,39,18.3,0,7.4,0,,779.61
CUST13331,2021-02-10,Premium,39.99,Monthly,West,Referral,Self-Service,47,17.1,1,7.0,0,,1879.53
CUST13332,2022-09-06,Premium,39.99,Annual,West,Email Campaign,Self-Service,28,12.3,0,4.3,0,,1231.69
CUST13333,2022-05-10,Basic,9.99,Monthly,East,Paid Ads,Standard Support,32,3.8,3,5.8,0,,319.68
CUST13334,2022-10-27,Basic,9.99,Monthly,South,Referral,Self-Service,26,2.8,1,7.2,0,,259.74
CUST13335,2022-04-07,Standard,19.99,Annual,South,Paid Ads,Standard Support,33,10.5,0,7.9,1,2024-12-22,725.64
CUST13336,2021-01-08,Premium,39.99,Annual,South,Social Media,Self-Service,48,22.4,4,7.3,0,,2111.47
CUST13337,2022-12-27,Basic,9.99,Monthly,South,Organic Search,Priority Support,24,2.2,1,9.7,0,,239.76
CUST13338,2024-07-04,Standard,19.99,Monthly,East,Organic Search,Self-Service,6,11.7,0,8.1,0,,119.94
CUST13339,2024-02-04,Basic,9.99,Monthly,North,Social Media,Standard Support,11,1.2,1,10.0,0,,109.89
CUST13340,2023-03-09,Standard,19.99,Annual,West,Paid Ads,Standard Support,22,12.4,0,7.1,0,,483.76
CUST13341,2024-03-14,Premium,39.99,Monthly,East,Email Campaign,Standard Support,7,13.9,1,7.0,1,2024-10-10,279.93
CUST13342,2023-03-21,Basic,9.99,Annual,East,Paid Ads,Standard Support,21,11.8,1,7.9,0,,230.77
CUST13343,2022-10-15,Standard,19.99,Monthly,West,Referral,Priority Support,20,3.7,1,7.6,1,2024-06-06,399.8
CUST13344,2021-10-12,Standard,19.99,Annual,East,Organic Search,Self-Service,39,12.2,0,4.7,0,,857.57
CUST13345,2021-07-10,Standard,19.99,Annual,Central,Paid Ads,Priority Support,42,8.7,0,6.9,0,,923.54
CUST13346,2021-02-23,Basic,9.99,Monthly,South,Organic Search,Standard Support,46,0.8,2,7.3,0,,459.54
CUST13347,2021-02-25,Basic,9.99,Monthly,East,Email Campaign,Self-Service,37,8.9,3,5.3,1,2024-03-11,369.63
CUST13348,2022-06-07,Standard,19.99,Annual,East,Organic Search,Self-Service,31,2.9,2,6.5,0,,681.66
CUST13349,2022-01-01,Basic,9.99,Monthly,South,Social Media,Self-Service,12,5.6,3,7.8,1,2022-12-27,119.88
CUST13350,2024-07-01,Premium,39.99,Annual,North,Organic Search,Standard Support,6,13.6,1,7.7,0,,263.93
CUST13351,2024-11-23,Basic,9.99,Monthly,West,Paid Ads,Self-Service,1,7.0,4,6.1,1,2024-12-23,9.99
CUST13352,2021-12-24,Basic,9.99,Monthly,North,Email Campaign,Self-Service,36,7.2,0,7.1,0,,359.64
CUST13353,2022-02-12,Premium,39.99,Monthly,South,Social Media,Priority Support,35,15.7,0,5.6,0,,1399.65
